comment_id,post_id,post_url,comment_date,commenter_username,comment_text,comment_like_count,scraped_at,batch_number,text_word_count,is_valid_text,filter_reason,clean_text
18000171178906145,3135478746812034665,https://www.instagram.com/p/CuDdU7IhK5p/,2023-07-01T08:20:58.000Z,ellakharisma,Nyaman bgt glamoingnyaa estetik gini,0,2026-06-01T14:48:37+00:00,batch_001,5,true,,Nyaman bgt glamoingnyaa estetik gini
17970043370298429,3135478746812034665,https://www.instagram.com/p/CuDdU7IhK5p/,2023-07-01T01:25:53.000Z,ahauss_hs,Mantap sangat sih 🙌,0,2026-06-01T14:48:37+00:00,batch_001,3,true,,Mantap sangat sih 🙌
17983631228326299,3135478746812034665,https://www.instagram.com/p/CuDdU7IhK5p/,2023-07-01T01:25:33.000Z,ahauss_hs,Seru abis frh 🔥🙌,0,2026-06-01T14:48:37+00:00,batch_001,3,true,,Seru abis frh 🔥🙌
17918626808664654,3135478746812034665,https://www.instagram.com/p/CuDdU7IhK5p/,2023-06-30T23:59:24.000Z,ziranasalsabila,Kapan2 mau nginep disini jglah,0,2026-06-01T14:48:37+00:00,batch_001,5,true,,Kapan2 mau nginep disini jglah
18011373079705156,3135478746812034665,https://www.instagram.com/p/CuDdU7IhK5p/,2023-06-30T18:53:27.000Z,dea_karinaaa,Cozy bgt nih vibesnya 😍,0,2026-06-01T14:48:37+00:00,batch_001,4,true,,Cozy bgt nih vibesnya 😍
18107561752508743,3642418197136599659,https://www.instagram.com/p/DKMeA1Lvupr/,2025-06-16T09:13:46.000Z,violetamalona,"Kerennn🔥🔥
habis ini Rumah Atsiri Tawangmangu makin mendunia🥳",0,2026-06-01T14:48:37+00:00,batch_001,8,true,,Kerennn🔥🔥 habis ini Rumah Atsiri Tawangmangu makin mendunia🥳
17999879030627180,3642418197136599659,https://www.instagram.com/p/DKMeA1Lvupr/,2025-06-06T02:37:26.000Z,anailuyailemaa,Indonesia banget oiiiy kereenn ❤️,0,2026-06-01T14:48:37+00:00,batch_001,4,true,,Indonesia banget oiiiy kereenn ❤️
18329716381165256,3642418197136599659,https://www.instagram.com/p/DKMeA1Lvupr/,2025-06-04T06:59:34.000Z,thesaaprilia,"Interesting…the good collab.!But why the theme should be “Sustainable Flight”? It’s a nature related activities & collaboration,yes..but do you think “Sustainable Flight” is the the right term to put for this campaign? *aapakah ada teman2 yang sepemikiran? #justsaying, #differentPOV saja..",4,2026-06-01T14:48:37+00:00,batch_001,43,true,,"Interesting…the good collab.!But why the theme should be “Sustainable Flight”? It’s a nature related activities & collaboration,yes..but do you think “Sustainable Flight” is the the right term to put for this campaign? *aapakah ada teman2 yang sepemikiran? #justsaying, #differentPOV saja.."
18071911411941176,3642418197136599659,https://www.instagram.com/p/DKMeA1Lvupr/,2025-06-02T12:24:04.000Z,akbarzudane,Wah kalo boleh kolab permanen di semua armada nih. Aromanya indo banget dan relaxing,1,2026-06-01T14:48:37+00:00,batch_001,14,true,,Wah kalo boleh kolab permanen di semua armada nih. Aromanya indo banget dan relaxing
18511605940021075,3642418197136599659,https://www.instagram.com/p/DKMeA1Lvupr/,2025-06-02T04:44:09.000Z,estiwigati81,Wowwwww..support local.product,1,2026-06-01T14:48:37+00:00,batch_001,4,true,,Wowwwww..support local.product
18007621631757631,3642418197136599659,https://www.instagram.com/p/DKMeA1Lvupr/,2025-06-02T02:58:18.000Z,robiantilili,Kereennn sekai colabnya😍😍 Suksea selalu ya Atsiri dan Garuda Indonesia🔥🔥,1,2026-06-01T14:48:37+00:00,batch_001,10,true,,Kereennn sekai colabnya😍😍 Suksea selalu ya Atsiri dan Garuda Indonesia🔥🔥
17930193588060493,3642418197136599659,https://www.instagram.com/p/DKMeA1Lvupr/,2025-06-01T12:16:45.000Z,isnadewayanti,Wow keren! Definisi mengudaraaa ☁,0,2026-06-01T14:48:37+00:00,batch_001,4,true,,Wow keren! Definisi mengudaraaa ☁
18057583862253354,3642418197136599659,https://www.instagram.com/p/DKMeA1Lvupr/,2025-06-01T10:18:58.000Z,lporterfabrics,What a collaboration! Congratulations @rumahatsiri @natashaclairine ❤️👏🔥 Super proud!,1,2026-06-01T14:48:37+00:00,batch_001,8,true,,What a collaboration! Congratulations @rumahatsiri @natashaclairine ❤️👏🔥 Super proud!
17907007980165539,3642418197136599659,https://www.instagram.com/p/DKMeA1Lvupr/,2025-05-31T14:43:53.000Z,carlacasandra,Waww! Gonna love it ❤️,0,2026-06-01T14:48:37+00:00,batch_001,4,true,,Waww! Gonna love it ❤️
17907644880158867,3642418197136599659,https://www.instagram.com/p/DKMeA1Lvupr/,2025-05-30T09:39:07.000Z,thelostgeek,wuiiiii keren RAI and @natashaclairine congrats!,0,2026-06-01T14:48:37+00:00,batch_001,6,true,,wuiiiii keren RAI and @natashaclairine congrats!
